Date,Open,High,Low,Close,Volume,Adj Close
12/17/2014,198.440002,202.339996,198.289993,201.789993,253910100,190.727478
12/18/2014,204.740005,212.970001,203.919998,206.779999,257633900,195.443878
12/19/2014,206.429993,207.330002,205.610001,206.520004,245084600,196.275497
12/22/2014,206.75,207.470001,206.460007,207.470001,148318900,197.178375
12/23/2014,208.169998,208.229996,207.399994,207.75,122167900,197.444489
12/24/2014,208.020004,208.339996,207.720001,207.770004,42963400,197.463486
12/26/2014,208.309998,208.850006,208.25,208.440002,57326700,198.10025
12/29/2014,208.220001,208.970001,208.139999,208.720001,79643900,198.366364
12/30/2014,208.210007,208.369995,207.509995,207.600006,73540800,197.301926
12/31/2014,207.990005,208.190002,205.389999,205.539993,130333800,195.344116
1/2/2015,206.380005,206.880005,204.179993,205.429993,121465900,195.239548
1/5/2015,204.169998,204.369995,201.350006,201.720001,169632600,191.713593
1/6/2015,202.089996,202.720001,198.860001,199.820007,209151400,189.907867
1/7/2015,201.419998,202.720001,200.880005,202.309998,125346700,192.274323
1/8/2015,204.009995,206.160004,203.990005,205.899994,147217800,195.686249
1/9/2015,206.399994,206.419998,203.509995,204.25,158567300,194.118103
1/12/2015,204.410004,204.600006,201.919998,202.649994,144396100,192.597458
1/13/2015,204.119995,205.479996,200.509995,202.080002,214553300,192.05574
1/14/2015,199.649994,201.100006,198.570007,200.860001,192991100,190.896286
1/15/2015,201.630005,202.009995,198.880005,199.020004,176613900,189.147552
1/16/2015,198.770004,201.820007,198.550003,201.630005,211879600,191.628052
1/20/2015,202.399994,202.720001,200.169998,202.059998,130991100,192.036728
1/21/2015,201.5,203.660004,200.940002,203.080002,122942700,193.006149
1/22/2015,203.990005,206.259995,202.330002,206.100006,174356000,195.876328
1/23/2015,205.789993,206.100006,204.809998,204.970001,117516800,194.802383
1/26/2015,204.710007,205.559998,203.850006,205.449997,92009700,195.258591
1/27/2015,202.970001,204.119995,201.740005,202.740005,134044600,192.683014
1/28/2015,204.169998,204.289993,199.910004,200.139999,168514300,190.21196
1/29/2015,200.380005,202.300003,198.679993,201.990005,173585400,191.970215
1/30/2015,200.570007,202.169998,199.130005,199.449997,197729700,189.556229
2/2/2015,200.050003,202.029999,197.860001,201.919998,163107000,191.903687
2/3/2015,203,204.850006,202.550003,204.839996,124212900,194.678848
2/4/2015,203.919998,205.380005,203.509995,204.059998,134306700,193.937546
2/5/2015,204.860001,206.300003,204.770004,206.119995,97953200,195.89534
2/6/2015,206.559998,207.240005,204.919998,205.550003,125672000,195.353607
2/9/2015,204.770004,205.639999,204.139999,204.630005,87219000,194.479279
2/10/2015,205.880005,207.119995,204.679993,206.809998,96164200,196.551117
2/11/2015,206.610001,207.449997,205.830002,206.929993,91087800,196.665146
2/12/2015,207.889999,208.990005,206.970001,208.919998,97545900,198.556458
2/13/2015,209.070007,209.839996,208.759995,209.779999,93670400,199.373779
2/17/2015,209.399994,210.320007,209.100006,210.110001,76968200,199.687393
2/18/2015,209.660004,210.220001,209.339996,210.130005,80652900,199.706421
2/19/2015,209.410004,210.419998,209.240005,209.979996,91462500,199.563873
2/20/2015,209.479996,211.330002,208.729996,211.240005,140896400,200.761383
2/23/2015,210.940002,211.210007,210.479996,211.210007,74411100,200.732864
2/24/2015,211.119995,212.050003,210.759995,211.809998,72472300,201.303085
2/25/2015,211.660004,212.240005,211.220001,211.630005,73061700,201.132004
2/26/2015,211.520004,211.710007,210.649994,211.380005,72697900,200.894424
2/27/2015,211.259995,211.580002,210.600006,210.660004,108076000,200.210159
3/2/2015,210.779999,212.059998,210.720001,211.990005,87491400,201.474167
3/3/2015,211.470001,212.050003,210.080002,211.119995,110325800,200.647308
3/4/2015,210.399994,210.490005,209.059998,210.229996,114497200,199.801468
3/5/2015,210.619995,210.800003,209.850006,210.460007,76873000,200.020081
3/6/2015,209.419998,209.940002,207.100006,207.5,188128000,197.206879
3/9/2015,207.740005,208.789993,207.550003,208.360001,89818900,198.024261
3/10/2015,206.710007,206.809998,204.929993,204.979996,157121300,194.811874
3/11/2015,205.289993,205.5,204.399994,204.5,110145700,194.355713
3/12/2015,205.259995,207.179993,205.199997,207.100006,93993500,196.826736
3/13/2015,206.770004,207.929993,204.580002,205.830002,162410900,195.619705
3/16/2015,206.710007,208.690002,205.860001,208.580002,136099200,198.233307
3/17/2015,207.690002,208.419998,206.979996,207.960007,94510400,197.644058
3/18/2015,207.389999,211.270004,206.619995,210.460007,228808500,200.020081
3/19/2015,209.960007,210.470001,209.029999,209.5,117917300,199.107666
3/20/2015,209.710007,211.020004,209.490005,210.410004,177715100,200.865173
3/23/2015,210.419998,211.110001,210,210,71784500,200.47377
3/24/2015,209.850006,210.399994,208.740005,208.820007,77805300,199.347305
3/25/2015,209.070007,209.350006,205.710007,205.759995,159521700,196.426102
3/26/2015,204.960007,206.369995,204.119995,205.270004,153067200,195.958328
3/27/2015,205.130005,205.949997,204.899994,205.740005,118939000,196.407013
3/30/2015,206.979996,208.610001,206.960007,208.25,96180400,198.803162
3/31/2015,207.259995,208.100006,206.360001,206.429993,126768700,197.065704
4/1/2015,206.389999,206.419998,204.509995,205.699997,137303600,196.368835
4/2/2015,205.619995,206.979996,205.399994,206.440002,86900900,197.075256
4/6/2015,205.369995,208.449997,205.210007,207.830002,114368200,198.402191
4/7/2015,207.860001,208.759995,207.240005,207.279999,81236300,197.877167
4/8/2015,207.550003,208.509995,207.080002,207.979996,89351900,198.54541
4/9/2015,207.779999,209.179993,207.190002,208.899994,85548900,199.423645
4/10/2015,209.199997,210.089996,208.960007,210.039993,72722900,200.511932
4/13/2015,209.869995,210.630005,209.029999,209.089996,74436600,199.605026
4/14/2015,208.850006,209.710007,208.100006,209.490005,75099900,199.986893
4/15/2015,210.050003,211.039993,209.949997,210.429993,99529300,200.884262
4/16/2015,210.029999,210.979996,209.789993,210.369995,68934900,200.826981
4/17/2015,208.940002,209.229996,207.009995,207.949997,191113200,198.516769
4/20/2015,209.059998,210.25,208.960007,209.850006,92189500,200.330582
4/21/2015,210.669998,210.860001,209.240005,209.600006,72559800,200.091934
4/22/2015,210.009995,210.850006,208.899994,210.630005,78264600,201.075195
4/23/2015,210.149994,211.940002,210.009995,211.160004,102585900,201.581146
4/24/2015,211.660004,211.970001,211.110001,211.649994,61327400,202.04892
4/27/2015,212.330002,212.479996,210.539993,210.770004,79358100,201.208832
4/28/2015,210.740005,211.5,209.330002,211.440002,86863500,201.848419
4/29/2015,210.369995,211.289993,209.600006,210.570007,125684900,201.017914
4/30/2015,209.880005,210.350006,207.619995,208.460007,161304900,199.003632
5/1/2015,209.399994,210.770004,209.279999,210.720001,103399700,201.161087
5/4/2015,211.229996,212.020004,211.100006,211.320007,70927200,201.733902
5/5/2015,211.029999,211.460007,208.729996,208.899994,113326200,199.423645
5/6/2015,209.559998,209.929993,206.759995,208.039993,135060200,198.602661
5/7/2015,207.919998,209.380005,207.520004,208.869995,88244900,199.395004
5/8/2015,210.880005,211.860001,210.779999,211.619995,155877300,202.020294
5/11/2015,211.570007,211.889999,210.520004,210.610001,75708100,201.056091
5/12/2015,209.610001,210.630005,208.619995,209.979996,119727600,200.454666
5/13/2015,210.470001,211.220001,209.740005,210.020004,94667900,200.492859
5/14/2015,211.240005,212.320007,210.910004,212.210007,95934000,202.583511
5/15/2015,212.440002,212.610001,211.860001,212.440002,76510100,202.80307
5/18/2015,212.240005,213.399994,212.160004,213.100006,74549700,203.433167
5/19/2015,213.240005,213.570007,212.690002,213.029999,72114600,203.366302
5/20/2015,213.149994,213.779999,212.5,212.880005,76857500,203.223129
5/21/2015,212.710007,213.75,212.509995,213.5,64764600,203.814987
5/22/2015,213.039993,213.539993,212.910004,212.990005,57433500,203.328125
5/26/2015,212.399994,212.910004,210.199997,210.699997,124308600,201.142014
5/27/2015,211.25,212.979996,210.759995,212.699997,93214000,203.05127
5/28/2015,212.330002,212.589996,211.630005,212.460007,74974600,202.822159
5/29/2015,212.380005,212.429993,210.820007,211.139999,124919600,201.562057
6/1/2015,211.940002,212.339996,210.619995,211.570007,93338800,201.97258
6/2/2015,211.020004,212.190002,210.270004,211.360001,91531000,201.772095
6/3/2015,212,212.669998,211.330002,211.919998,87820900,202.306671
6/4/2015,211.070007,211.860001,209.75,210.130005,151882800,200.597885
6/5/2015,209.949997,210.580002,208.979996,209.770004,121704700,200.254196
6/8/2015,209.639999,209.820007,208.389999,208.479996,89063300,199.02272
6/9/2015,208.449997,209.100006,207.690002,208.449997,105034700,198.99411
6/10/2015,209.369995,211.410004,209.300003,210.949997,134551300,201.380661
6/11/2015,211.479996,212.089996,211.199997,211.630005,73876400,202.0298
6/12/2015,210.639999,211.479996,209.679993,210.009995,135382400,200.483307
6/15/2015,208.639999,209.449997,207.789993,209.110001,124384200,199.62413
6/16/2015,208.929993,210.350006,208.720001,210.25,85308200,200.712448
6/17/2015,210.589996,211.320007,209.360001,210.589996,126708600,201.036987
6/18/2015,211.309998,213.339996,210.630005,212.779999,165867900,203.12767
6/19/2015,211.460007,211.550003,210.360001,210.809998,130478700,202.225922
6/22/2015,211.910004,212.589996,211.639999,211.889999,70696000,203.261948
6/23/2015,212.139999,212.440002,211.570007,212.039993,68476800,203.405838
6/24/2015,211.720001,212.169998,210.470001,210.5,92307300,201.928543
6/25/2015,211.100006,211.25,209.770004,209.860001,97107400,201.314621
6/26/2015,210.289993,210.580002,209.160004,209.820007,104174800,201.276245
6/29/2015,208.050003,209.830002,205.330002,205.419998,202621300,197.055405
6/30/2015,207.259995,207.320007,205.279999,205.850006,182925100,197.46788
7/1/2015,207.729996,208.029999,206.559998,207.5,135979900,199.050735
7/2/2015,208.070007,208.270004,206.809998,207.309998,104373700,198.868439
7/6/2015,205.770004,207.649994,205.529999,206.720001,117975400,198.30246
7/7/2015,206.960007,208.169998,204.110001,208.020004,173820200,199.54953
7/8/2015,206.419998,206.759995,204.25,204.529999,164020100,196.201645
7/9/2015,207.039993,207.350006,204.770004,204.899994,144113100,196.55658
7/10/2015,207.289993,207.979996,204.949997,207.479996,129456900,199.03154
7/13/2015,208.990005,209.899994,208.940002,209.770004,106069400,201.228302
7/14/2015,209.720001,211.050003,209.649994,210.679993,81709600,202.101196
7/15/2015,210.729996,211.279999,210.039993,210.610001,97914100,202.034073
7/16/2015,211.869995,212.300003,211.580002,212.300003,106683300,203.655273
7/17/2015,212.289993,212.550003,211.800003,212.479996,89030000,203.827927
7/20/2015,212.75,213.179993,212.210007,212.589996,70446800,203.933456
7/21/2015,212.429993,212.740005,211.389999,211.75,77965000,203.12767
7/22/2015,210.929993,211.770004,210.889999,211.369995,88667900,202.763107
7/23/2015,211.529999,211.649994,209.75,210.179993,90509100,201.621582
7/24/2015,210.300003,210.369995,207.600006,208,117755000,199.53035
7/27/2015,206.940002,207.550003,206.259995,206.789993,132361100,198.369614
7/28/2015,207.789993,209.5,206.800003,209.330002,123544800,200.806198
7/29/2015,209.479996,211.039993,209.309998,210.770004,105791300,202.187576
7/30/2015,210.160004,211.020004,209.419998,210.820007,91304400,202.235519
7/31/2015,211.419998,211.449997,210.160004,210.5,103266900,201.928543
8/3/2015,210.460007,210.529999,208.649994,209.789993,113965700,201.247467
8/4/2015,209.699997,210.25,208.800003,209.380005,81820800,200.854172
8/5/2015,210.449997,211.309998,209.729996,210.070007,85786800,201.516083
8/6/2015,210.289993,210.419998,207.649994,208.350006,116030800,199.866089
8/7/2015,208.160004,208.339996,206.869995,207.949997,117858000,199.482376
8/10/2015,209.279999,210.669998,209.279999,210.570007,80270700,201.995697
8/11/2015,208.970001,209.470001,207.759995,208.669998,126081400,200.173065
8/12/2015,207.110001,209.139999,205.360001,208.919998,172123700,200.412903
8/13/2015,208.729996,209.550003,208.009995,208.660004,89383300,200.163483
8/14/2015,208.429993,209.509995,208.259995,209.419998,72786500,200.892532
8/17/2015,208.710007,210.589996,208.160004,210.589996,79072600,202.014877
8/18/2015,210.259995,210.679993,209.699997,209.979996,71692700,201.429703
8/19/2015,209.089996,210.009995,207.350006,208.320007,172946000,199.837326
8/20/2015,206.509995,208.289993,203.899994,203.970001,194327900,195.664459
8/21/2015,201.729996,203.940002,197.520004,197.830002,346588500,189.77449
8/24/2015,187.490005,197.479996,182.399994,189.5,507244300,181.783661
8/25/2015,195.429993,195.449997,186.919998,187.270004,369833100,179.644485
8/26/2015,192.080002,194.789993,188.369995,194.460007,339257000,186.541718
8/27/2015,197.020004,199.419998,195.210007,199.270004,274143900,191.155838
8/28/2015,198.5,199.839996,197.919998,199.279999,160414400,191.165436
8/31/2015,198.110001,199.130005,197.009995,197.669998,163298800,189.620987
9/1/2015,193.119995,194.770004,190.729996,191.770004,256000400,183.961227
9/2/2015,194.619995,195.460007,192.419998,195.410004,160269300,187.453018
9/3/2015,196.259995,198.050003,194.960007,195.550003,152087800,187.587296
9/4/2015,192.850006,193.860001,191.610001,192.589996,207081000,184.747849
9/8/2015,195.940002,197.610001,195.169998,197.429993,116025700,189.390732
9/9/2015,199.320007,199.470001,194.350006,194.789993,149347700,186.858246
9/10/2015,194.559998,197.220001,194.25,195.850006,158611100,187.875076
9/11/2015,195.380005,196.820007,194.529999,196.740005,119691200,188.728836
9/14/2015,196.949997,197.009995,195.429993,196.009995,79452000,188.028595
9/15/2015,196.610001,198.990005,195.960007,198.460007,113806200,190.378799
9/16/2015,198.820007,200.410004,198.410004,200.179993,99581600,192.028763
9/17/2015,200.020004,202.889999,199.279999,199.729996,276046600,191.597107
9/18/2015,195.710007,198.679993,194.960007,195.449997,223657500,188.46611
9/21/2015,196.440002,197.679993,195.210007,196.460007,105726200,189.440018
9/22/2015,193.880005,194.460007,192.559998,193.910004,153890900,186.981155
9/23/2015,194.110001,194.669998,192.910004,193.600006,92790600,186.682205
9/24/2015,192.149994,193.449997,190.559998,192.899994,159378800,186.007248
9/25/2015,194.639999,195,191.809998,192.850006,155054800,185.95903
9/28/2015,191.779999,191.910004,187.639999,188.009995,178515900,181.291977
9/29/2015,188.270004,189.740005,186.929993,188.119995,159045600,181.39801
9/30/2015,190.369995,191.830002,189.440002,191.630005,163452000,184.782639
10/1/2015,192.080002,192.490005,189.820007,192.130005,131079000,185.264771
10/2/2015,189.770004,195.029999,189.119995,195,211003300,188.032196
10/5/2015,196.460007,198.740005,196.330002,198.470001,126320800,191.37822
10/6/2015,198.309998,198.979996,197,197.789993,110274500,190.722488
10/7/2015,198.899994,199.830002,197.479996,199.410004,124307300,192.284607
10/8/2015,198.949997,201.550003,198.589996,201.210007,153055200,194.020309
10/9/2015,201.380005,201.899994,200.580002,201.330002,107069200,194.136017
10/12/2015,201.419998,201.759995,200.910004,201.520004,56395600,194.319214
10/13/2015,200.649994,202.160004,200.050003,200.25,88038700,193.094604
10/14/2015,200.179993,200.869995,198.940002,199.289993,99106200,192.1689
10/15/2015,200.080002,202.360001,199.639999,202.350006,134142200,195.119583
10/16/2015,202.830002,203.289993,201.919998,203.270004,114580100,196.006683
10/19/2015,202.5,203.369995,202.130005,203.369995,76523900,196.103119
10/20/2015,202.850006,203.839996,202.550003,203.110001,78448500,195.852402
10/21/2015,203.610001,203.789993,201.649994,201.850006,102038000,194.637436
10/22/2015,202.979996,205.509995,201.850006,205.259995,174911700,197.925568
10/23/2015,207.25,207.949997,206.300003,207.509995,144442300,200.0952
10/26/2015,207.300003,207.369995,206.559998,207,69033000,199.603424
10/27/2015,206.199997,207,205.789993,206.600006,77905800,199.217697
10/28/2015,207,208.979996,206.210007,208.949997,135906700,201.483749
10/29/2015,208.350006,209.270004,208.210007,208.830002,90525500,201.368027
10/30/2015,209.059998,209.440002,207.740005,207.929993,131076900,200.500183
11/2/2015,208.320007,210.619995,208.169998,210.389999,86270800,202.872269
11/3/2015,209.970001,211.660004,209.699997,211,95246100,203.46048
11/4/2015,211.350006,211.5,209.720001,210.360001,96224500,202.843338
11/5/2015,210.429993,210.979996,209.089996,210.149994,78408700,202.640823
11/6/2015,209.740005,210.320007,208.460007,210.039993,110471500,202.534775
11/9/2015,209.309998,209.490005,206.949997,208.080002,131008700,200.644821
11/10/2015,207.509995,208.600006,207.190002,208.559998,75874600,201.107681
11/11/2015,208.880005,208.940002,207.660004,207.740005,67846000,200.316986
11/12/2015,206.5,207.059998,204.820007,204.839996,121315200,197.520584
11/13/2015,204.350006,204.669998,202.440002,202.539993,153577100,195.302765
11/16/2015,202.320007,205.690002,202.179993,205.619995,117645200,198.27272
11/17/2015,205.990005,207.039993,204.880005,205.470001,121123700,198.128082
11/18/2015,206.039993,208.899994,205.990005,208.729996,121342500,201.271606
11/19/2015,208.589996,209.050003,208.199997,208.550003,88220500,201.098007
11/20/2015,209.449997,210.119995,208.860001,209.309998,94011500,201.830856
11/23/2015,209.380005,209.979996,208.520004,209.070007,64931200,201.599457
11/24/2015,207.869995,209.830002,207.410004,209.350006,98874400,201.869446
11/25/2015,209.5,209.740005,209.009995,209.320007,51980100,201.84053
11/27/2015,209.429993,209.800003,208.860001,209.559998,37317800,202.07193
11/30/2015,209.75,209.889999,208.559998,208.690002,112822700,201.233017
12/1/2015,209.440002,210.820007,209.110001,210.679993,97858400,203.151917
12/2/2015,210.619995,211,208.229996,208.529999,108441300,201.078735
12/3/2015,208.830002,209.149994,204.75,205.610001,166224200,198.263092
12/4/2015,205.610001,209.970001,205.610001,209.619995,192913900,202.129807
12/7/2015,209.229996,209.729996,207.199997,208.350006,102027100,200.905182
12/8/2015,206.490005,208.289993,205.779999,206.949997,103372400,199.555176
12/9/2015,206.190002,208.679993,204.179993,205.339996,162401500,198.002716
12/10/2015,205.419998,207.429993,205.139999,205.869995,115196800,198.513794
12/11/2015,203.350006,204.139999,201.509995,201.880005,211173300,194.666382
12/14/2015,202.070007,203.050003,199.949997,202.899994,182385200,195.649887
12/15/2015,204.699997,206.110001,202.869995,205.029999,154069600,197.703796
12/16/2015,206.369995,208.389999,204.800003,208.029999,197017000,200.596603
12/17/2015,208.399994,208.479996,204.839996,204.860001,173092500,197.539871
12/18/2015,202.770004,202.929993,199.830002,200.020004,251393500,194.020706
12/21/2015,201.410004,201.880005,200.089996,201.669998,99094300,195.621201
12/22/2015,202.720001,203.850006,201.550003,203.5,111026200,197.396332
12/23/2015,204.690002,206.070007,204.580002,206.020004,110987200,199.840744
12/24/2015,205.720001,206.330002,205.419998,205.679993,48539600,199.510925
12/28/2015,204.860001,205.259995,203.940002,205.210007,65899900,199.055038
12/29/2015,206.509995,207.789993,206.470001,207.399994,92640700,201.179337
12/30/2015,207.110001,207.210007,205.759995,205.929993,63317700,199.753433
12/31/2015,205.130005,205.889999,203.869995,203.869995,102929500,197.755219
1/4/2016,200.490005,201.029999,198.589996,201.020004,222353500,194.990707
1/5/2016,201.399994,201.899994,200.050003,201.360001,110845800,195.320511
1/6/2016,198.339996,200.059998,197.600006,198.820007,152112600,192.856674
1/7/2016,195.330002,197.440002,193.589996,194.050003,213436100,188.229752
1/8/2016,195.190002,195.850006,191.580002,191.919998,209817200,186.163651
1/11/2016,193.009995,193.410004,189.820007,192.110001,187941300,186.347946
1/12/2016,193.820007,194.550003,191.139999,193.660004,172330500,187.851456
1/13/2016,194.449997,194.860001,188.380005,188.830002,221168900,183.166336
1/14/2016,189.550003,193.259995,187.660004,191.929993,240795600,186.173325
1/15/2016,186.770004,188.759995,185.520004,187.809998,314240200,182.17691
1/19/2016,189.960007,190.110001,186.199997,188.059998,195244400,182.419418
1/20/2016,185.029999,187.5,181.020004,185.649994,286547800,180.081711
1/21/2016,186.210007,188.869995,184.639999,186.690002,195772900,181.090515
1/22/2016,189.779999,190.759995,188.880005,190.520004,168319600,184.805618
1/25/2016,189.919998,190.149994,187.410004,187.639999,130371700,182.012009
1/26/2016,188.419998,190.529999,188.020004,190.199997,141036800,184.495209
1/27/2016,189.580002,191.559998,187.059998,188.130005,185681700,182.48732
1/28/2016,189.960007,190.199997,187.160004,189.110001,143798800,183.437927
1/29/2016,190.020004,193.880005,189.880005,193.720001,210529300,187.909653
2/1/2016,192.529999,194.580002,191.839996,193.649994,136061600,187.841751
2/2/2016,191.960007,191.970001,189.539993,190.160004,182564900,184.456421
2/3/2016,191.410004,191.779999,187.100006,191.300003,205054900,185.562225
2/4/2016,190.710007,192.75,189.960007,191.600006,139531800,185.853241
2/5/2016,190.990005,191.669998,187.199997,187.949997,180788300,182.312714
2/8/2016,185.770004,186.119995,182.800003,185.419998,191526700,179.858597
2/9/2016,183.360001,186.940002,183.199997,185.429993,184513100,179.868286
2/10/2016,186.410004,188.339996,185.119995,185.270004,148214100,179.713089
2/11/2016,182.339996,184.100006,181.089996,182.860001,219058900,177.375381
2/12/2016,184.960007,186.649994,183.960007,186.630005,127632400,181.032318
2/16/2016,188.770004,189.809998,187.630005,189.779999,120250700,184.08783
2/17/2016,191.160004,193.320007,191.009995,192.880005,136009500,187.094864
2/18/2016,193.199997,193.270004,191.720001,192.089996,102343000,186.328537
2/19/2016,191.169998,192.179993,190.449997,192,114793000,186.241241
2/22/2016,193.869995,194.949997,193.789993,194.779999,103640300,188.937866
2/23/2016,194,194.320007,192.179993,192.320007,111455300,186.551636
2/24/2016,190.630005,193.529999,189.320007,193.199997,150812200,187.405243
2/25/2016,193.729996,195.550003,192.830002,195.539993,110728300,189.675049
2/26/2016,196.570007,196.679993,194.899994,195.089996,129833700,189.238571
2/29/2016,195.110001,196.229996,193.330002,193.559998,125918100,187.75444
3/1/2016,195.009995,198.210007,194.449997,198.110001,141799700,192.167984
3/2/2016,197.740005,199.059998,197.25,199,102415000,193.031281
3/3/2016,198.789993,199.800003,198.110001,199.779999,95172200,193.787903
3/4/2016,200.009995,201.350006,199.029999,200.429993,129293600,194.418381
3/7/2016,199.339996,201.070007,199.25,200.589996,100219000,194.573593
3/8/2016,199.320007,199.919998,198.210007,198.399994,123974900,192.449265
3/9/2016,199.360001,199.789993,198.429993,199.380005,94801200,193.399918
3/10/2016,199.960007,201.070007,197.380005,199.539993,156838700,193.555069
3/11/2016,201.259995,202.809998,199.520004,202.759995,137964500,196.678513
3/14/2016,202.160004,203.039993,201.770004,202.5,73612000,196.426331
3/15/2016,201.360001,202.529999,201.050003,202.169998,93169100,196.106216
3/16/2016,201.600006,203.820007,201.550003,203.339996,129303200,197.241104
3/17/2016,203.240005,205.229996,202.770004,204.630005,134278500,198.492432
3/18/2016,204.169998,204.779999,203.800003,204.380005,138372400,199.27243
3/21/2016,204.070007,204.940002,203.800003,204.669998,72926700,199.555161
3/22/2016,203.759995,205.229996,203.570007,204.559998,97471900,199.447937
3/23/2016,204.110001,204.330002,203.009995,203.210007,81052500,198.131653
3/24/2016,202,203.160004,201.740005,203.119995,84360900,198.0439
3/28/2016,203.610001,203.860001,202.710007,203.240005,62408200,198.160919
3/29/2016,202.759995,205.25,202.399994,205.119995,92922900,199.993942
3/30/2016,206.300003,206.869995,205.589996,206.020004,86365300,200.87146
3/31/2016,205.910004,206.410004,205.330002,205.520004,94584100,200.383942
4/1/2016,204.350006,207.139999,203.979996,206.919998,114423500,201.748962
4/4/2016,206.830002,207.070007,205.889999,206.25,63497000,201.095688
4/5/2016,204.669998,206.259995,203.889999,204.190002,99662200,199.087158
4/6/2016,204.190002,206.490005,203.979996,206.419998,91839800,201.261459
4/7/2016,205.139999,205.559998,203.089996,203.949997,113859000,198.85318
4/8/2016,205.339996,205.850006,203.869995,204.5,95040600,199.389435
4/11/2016,205.25,206.070007,203.910004,204.020004,83757500,198.921432
4/12/2016,204.220001,206.25,203.699997,205.919998,115350600,200.773941
4/13/2016,207,208.100006,206.839996,208,96336400,202.801956
4/14/2016,208.070007,208.600006,207.600006,208.009995,65212900,202.811707
4/15/2016,208.009995,208.169998,207.399994,207.779999,75761600,202.587463
4/18/2016,207.779999,209.279999,207,209.240005,75277700,204.010971
4/19/2016,209.740005,210.199997,208.940002,209.899994,88316100,204.654465
4/20/2016,209.949997,210.919998,209.389999,210.100006,81100300,204.849487
4/21/2016,210.119995,210.25,208.649994,208.970001,85695000,203.747711
4/22/2016,208.550003,209.289993,207.910004,208.970001,99251700,203.747711
4/25/2016,208.259995,208.660004,207.539993,208.610001,66166500,203.396729
4/26/2016,209.039993,209.520004,208.360001,208.919998,75864200,203.698959
4/27/2016,208.470001,209.809998,208.050003,209.350006,77329400,204.118225
4/28/2016,208.460007,209.759995,206.960007,207.449997,97216200,202.265701
4/29/2016,206.720001,207.130005,205.029999,206.330002,142424100,201.173706
5/2/2016,206.919998,208.179993,206.410004,207.970001,62188000,202.772736
5/3/2016,206.520004,206.800003,205.279999,206.160004,101267500,201.00795
5/4/2016,204.990005,205.850006,204.419998,205.009995,92243800,199.886673
5/5/2016,205.559998,205.979996,204.470001,204.970001,67619200,199.847702
5/6/2016,204.059998,205.770004,203.880005,205.720001,83784900,200.578934
5/9/2016,205.570007,206.399994,205.360001,205.889999,74374900,200.74469
5/10/2016,206.720001,208.470001,206.639999,208.449997,77472200,203.240707
5/11/2016,207.910004,208.539993,206.5,206.5,81727000,201.339432
5/12/2016,207.289993,207.490005,205.369995,206.559998,89586300,201.397949
5/13/2016,206.210007,206.860001,204.380005,204.759995,96474600,199.642929
5/16/2016,204.960007,207.339996,204.889999,206.779999,77486800,201.612457
5/17/2016,206.460007,206.800003,204.229996,204.850006,114924900,199.730667
5/18/2016,204.440002,206.300003,203.630005,204.910004,120062100,199.789185
5/19/2016,204.059998,204.539993,202.779999,204.199997,115430500,199.096939
5/20/2016,204.919998,206.100006,204.860001,205.490005,104990400,200.354675
5/23/2016,205.509995,205.839996,204.990005,205.210007,58682600,200.081696
5/24/2016,206.169998,208.240005,206.139999,207.869995,93537800,202.675201
5/25/2016,208.669998,209.770004,207.869995,209.279999,76621400,204.049973
5/26/2016,209.440002,209.710007,208.970001,209.339996,55280700,204.108475
5/27/2016,209.529999,210.25,209.470001,210.240005,59329000,204.985992
5/31/2016,210.559998,210.690002,209.179993,209.839996,109879400,204.595978
6/1/2016,209.119995,210.479996,208.889999,210.270004,69936200,205.015228
6/2/2016,209.800003,210.929993,209.240005,210.910004,63044700,205.639236
6/3/2016,210.25,210.690002,208.860001,210.279999,101757100,205.024979
6/6/2016,210.699997,211.770004,210.509995,211.350006,64887000,206.068253
6/7/2016,211.529999,212.339996,211.5,211.679993,60974800,206.389984
6/8/2016,211.839996,212.520004,211.690002,212.369995,66170900,207.062744
6/9/2016,211.509995,212.220001,211.190002,212.080002,73786900,206.779984
6/10/2016,210.460007,210.860001,209.429993,210.070007,113829200,204.820251
6/13/2016,209.360001,210.369995,208.350006,208.449997,117751200,203.240707
6/14/2016,208,208.740005,206.919998,208.039993,125059300,202.840958
6/15/2016,208.039993,209.360001,207.529999,207.75,109124500,202.558212
6/16/2016,207.75,208.570007,205.589996,208.369995,149533100,203.16272
6/17/2016,207.169998,207.199997,205.75,206.520004,117055700,202.406097
6/20/2016,208.820007,209.610001,207.75,207.850006,82789600,203.70961
6/21/2016,208.300003,208.919998,207.779999,208.440002,72461700,204.287842
6/22/2016,208.649994,209.5,207.929993,208.100006,95560500,203.95462
6/23/2016,209.809998,210.869995,209.270004,210.809998,102731400,206.610626
6/24/2016,203.630005,210.850006,202.720001,203.240005,333444400,199.191452
6/27/2016,201.589996,201.600006,198.649994,199.600006,230775800,195.623947
6/28/2016,201.479996,203.229996,201.119995,203.199997,159382400,199.152222
6/29/2016,204.839996,206.929993,204.720001,206.660004,137328600,202.543304
6/30/2016,207.210007,209.539993,206.559998,209.479996,165021900,205.307129
7/1/2016,209.479996,210.490005,209.289993,209.919998,106055300,205.738358
7/5/2016,208.949997,209.080002,207.710007,208.410004,109803700,204.258438
7/6/2016,207.830002,209.800003,207.059998,209.660004,96021500,205.483566
7/7/2016,209.869995,210.649994,208.630005,209.529999,85593800,205.35611
